,code,name,cur_price,volume,high_price,low_price
092230,092230,KPX홀딩스,-60400,938,60900,-60300
092440,092440,기신정기,3825,8098,3830,-3790
092780,092780,동양피스톤,6390,213282,6480,-6270
093050,093050,LF,25850,67082,25950,24750
093230,093230,이아이디,201,484851,203,-199
093240,093240,형지엘리트,-2230,403581,2270,-2200
093370,093370,후성,8460,826056,8510,-8330
094280,094280,효성ITX,-10950,23224,11150,-10950
095570,095570,AJ네트웍스,5010,23490,5020,-4955
095720,095720,웅진씽크빅,3540,2161224,3585,-3390
096760,096760,JW홀딩스,7470,86089,7480,-7340
096770,096770,SK이노베이션,186500,335660,189500,184000
096775,096775,SK이노베이션우,123500,4122,124500,121500
097230,097230,한진중공업,1190,0,0,0
097750,097750,TREX 중소형가치,8330,747,8330,-8250
097950,097950,CJ제일제당,-335500,36448,340000,-334000
097955,097955,CJ제일제당 우,129500,3824,130000,-128500
098560,098560,TIGER 방송통신,10000,23798,10035,-9945
099140,099140,KODEX China H,20840,1065,20880,20605
100220,100220,비상교육,7590,38586,7620,-7400
100250,100250,진양홀딩스,2680,24141,2695,-2670
100840,100840,S&TC,-13350,4349,13650,-13200
100910,100910,KOSEF KRX100,4720,95,4735,4690
101060,101060,SBS미디어홀딩스,2365,57967,2370,-2350
101140,101140,아티스,-4710,103204,4800,-4610
101280,101280,KODEX 일본TOPIX100,12175,297,12245,12175
101530,101530,해태제과식품,11450,37852,11500,11250
102110,102110,TIGER 200,28955,1265208,29055,28835
102260,102260,동성코퍼레이션,5310,59723,5370,-5250
102280,102280,쌍방울,1160,392189,1175,-1150
102460,102460,이연제약,16400,26061,16700,-16200
102780,102780,KODEX 삼성그룹,6890,186505,6890,6840
102960,102960,KODEX 기계장비,5295,30864,5295,-5195
102970,102970,KODEX 증권,6605,68479,6640,6590
103130,103130,웅진에너지,1745,131328,1745,-1680
103140,103140,풍산,29100,73680,29150,-28700
103590,103590,일진전기,-3690,56952,3740,-3675
104520,104520,KOSEF 블루칩,8285,473,8290,8255
104530,104530,KOSEF 고배당,8535,523,8570,8475
104700,104700,한국철강,5720,30526,5760,-5670
105010,105010,TIGER 라틴35,4095,49448,4105,4085
105190,105190,KINDEX 200,29345,206855,29450,29230
105560,105560,KB금융,46100,1069309,46450,46000
105630,105630,한세실업,24500,450927,25100,23950
105780,105780,KBSTAR 5대그룹주,5565,616,5610,5540
105840,105840,우진,6810,1569922,6900,-6610
107590,107590,미원홀딩스,-37950,5673,40100,-37850
108450,108450,KINDEX 삼성그룹섹터가중,10210,72045,10210,10170
108590,108590,TREX 200,29385,50,29440,29275
108670,108670,LG하우시스,69900,28923,69900,-68200
108675,108675,LG하우시스우,32050,1809,32050,-31300
109070,109070,컨버즈,3960,240487,3980,-3755
111110,111110,호전실업,-11400,20742,11700,-11250
111770,111770,영원무역,36800,82656,37100,-35900
112610,112610,씨에스윈드,30650,29596,30650,-30000
114090,114090,GKL,23450,277916,23450,-22950
114100,114100,KBSTAR 국고채3년,-111700,988,-111755,-111670
114260,114260,KODEX 국고채3년,-55810,6554,55840,-55800
114460,114460,KINDEX 중기국고채,-106145,3,-106180,-106145
114470,114470,KOSEF 국고채3년,-111225,253,-111300,-111220
114800,114800,KODEX 인버스,-6640,8395796,-6675,-6620
114820,114820,TIGER 국채3년,-109960,24000,-110000,-109920
115390,115390,락앤락,19600,102198,19750,19350
117460,117460,KODEX 에너지화학,12370,108330,12425,12115
117580,117580,대성에너지,5380,9338,5410,-5370
117680,117680,KODEX 철강,8065,868,8085,8010
117690,117690,TIGER 차이나항셍25,16830,312,16830,-16455
117700,117700,KODEX 건설,3395,58304,3405,-3370
118000,118000,우리들휴브레인,-2840,138500,2905,-2830
119650,119650,KC코트렐,5200,118329,5290,-5110
120030,120030,조선선재,92500,1064,93200,-90100
120110,120110,코오롱인더,61300,188737,61700,60000
120115,120115,코오롱인더우,25550,9527,25750,25050
122090,122090,ARIRANG 코스피50,19435,2323,19490,19345
122260,122260,KOSEF 통안채1년,101110,142042,101120,-101105
122630,122630,KODEX 레버리지,13605,14219313,13700,13485
122900,122900,아이마켓코리아,8750,147972,8880,-8650
123310,123310,TIGER 인버스,-7195,358862,-7230,-7170
123320,123320,TIGER 레버리지,12595,75955,12680,12485
123690,123690,한국화장품,-12400,183822,12700,-12250
123700,123700,SJM,3345,14191,3350,-3290
123890,123890,한국자산신탁,-4400,50426,4425,-4380
126560,126560,현대에이치씨엔,4320,175285,4355,-4185
128820,128820,대성산업,-5230,66172,5290,-5160
128940,128940,한미약품,464000,20076,468000,-459500
129260,129260,인터지스,2785,80415,2820,-2735
130660,130660,한전산업,-4130,54075,4160,-4105
130680,130680,TIGER 원유선물Enhanced(H),4185,294799,4200,4170
130730,130730,KOSEF 단기자금,101020,9441,101020,-101010
131890,131890,KINDEX 삼성그룹동일가중,14130,72,14130,-13970
132030,132030,KODEX 골드선물(H),9635,47133,9650,9605
133690,133690,TIGER 미국나스닥100,35545,5189,35690,35495
133820,133820,화인베스틸,3350,2201623,3470,-3065
134380,134380,미원화학,-40950,617,41050,-40600
134790,134790,시디즈,40600,8538,41650,-38550
136340,136340,KBSTAR 중기우량회사채,-103485,259,103535,-103455
136490,136490,선진,-11300,22410,11600,-11300
137610,137610,TIGER 농산물선물Enhanced(H),-4895,24578,4935,-4885
137930,137930,마이다스 200커버드콜5%OTM,12495,9,12495,12495
138040,138040,메리츠금융지주,12550,60921,12650,-12450
138230,138230,KOSEF 미국달러선물,-11710,6433,-11720,-11675
138250,138250,엔에스쇼핑,13200,17972,13450,-13100
138490,138490,코오롱플라스틱,-6560,42594,6610,-6500
138520,138520,TIGER 삼성그룹펀더멘털,9380,13,9380,9380
138530,138530,TIGER LG그룹+펀더멘털,7910,344,7935,7865
138540,138540,TIGER 현대차그룹+펀더멘털,-17050,4627,17120,-16905
138910,138910,KODEX 구리선물(H),5605,3885,5610,5560
138920,138920,KODEX 콩선물(H),8810,2749,8815,-8785
138930,138930,BNK금융지주,7350,423304,7380,-7310
139130,139130,DGB금융지주,-8730,229624,8820,-8730
139220,139220,TIGER 200 건설,3025,35763,3035,-3005
139230,139230,TIGER 200 중공업,3360,94609,3360,-3305
139240,139240,TIGER 200 철강소재,8440,7843,8455,8410
139250,139250,TIGER 200 에너지화학,14295,83541,14345,14070
139260,139260,TIGER 200 IT,21675,67853,21720,21520
139270,139270,TIGER 200 금융,7660,260305,7685,7630
139280,139280,TIGER 경기방어,11535,18243,11545,11465
139290,139290,TIGER 200 경기소비재,-14190,565,14255,-14140
139310,139310,TIGER 금속선물(H),5145,189,5145,5115
139320,139320,TIGER 금은선물(H),7535,359,7560,7510
139480,139480,이마트,179500,133261,179500,-176000
139660,139660,KOSEF 미국달러선물인버스,10920,1114,10945,10920
140570,140570,KBSTAR 수출주,9280,11,9280,9265
140580,140580,KBSTAR 우량업종,11090,20,11090,11050
140700,140700,KODEX 보험,8355,2233,8395,8315
140710,140710,KODEX 운송,-3025,39595,3050,-3000
140890,140890,트러스제7호,3090,2928,3090,-3010
140910,140910,에이리츠,5810,35893,5870,5780
140950,140950,파워 코스피100,22350,151,22390,22270
143210,143210,핸즈코퍼레이션,-6830,28456,6930,-6740
143460,143460,KINDEX 밸류대형,7280,63309,7285,7255
143850,143850,TIGER 미국S&P500선물(H),32720,1041,32750,32670
143860,143860,TIGER 헬스케어,36265,70748,36500,36045
144600,144600,KODEX 은선물(H),3585,32389,3600,3565
144620,144620,코오롱머티리얼,3245,307754,3270,-3155
145210,145210,세화아이엠씨,2990,0,0,0
145270,145270,케이탑리츠,-1035,850702,1055,-1010
145670,145670,KINDEX 인버스,-8060,2120,-8060,-7960
145720,145720,덴티움,-72500,149530,-77800,-71900
145850,145850,TREX 펀더멘탈 200,30130,1,30130,30130
145990,145990,삼양사,64700,20593,64900,-62400
145995,145995,삼양사우,38800,193,38850,-37650
147970,147970,TIGER 모멘텀,21450,523,21450,21370
148020,148020,KBSTAR 200,29080,774230,29170,28960
148070,148070,KOSEF 국고채10년,-121340,559,121550,-121260
150460,150460,TIGER 중국소비테마,7850,46669,7875,7810
152100,152100,ARIRANG 200,29305,64487,29400,29155
152280,152280,KOSEF 200 선물,12665,154,12705,12610
152330,152330,코리아오토글라스,13600,65101,13750,-13400
152380,152380,KODEX 국채선물10년,-68500,504,-68640,-68500
152500,152500,KINDEX 레버리지,5295,18139,5325,5215
152870,152870,파워 200,29575,10926,29650,29440
153130,153130,KODEX 단기채권,100265,9200,100265,100260
153270,153270,KOSEF 코스피100,22265,69,22330,22190
153360,153360,하이골드3호,-1855,57041,1875,-1850
155660,155660,DSR,6370,10992179,6760,5320
155900,155900,바다로19호,2920,3242,2925,2905
156080,156080,KODEX MSCI Korea,13400,0,0,0
157450,157450,TIGER 단기통안채,100260,1143,100265,-100235
157490,157490,TIGER 소프트웨어,7400,704,7450,-7335
157500,157500,TIGER 증권,3855,35774,3885,3850
159650,159650,하이골드8호,-1385,44836,1410,-1365
159800,159800,마이티 코스피100,21985,0,0,0
160580,160580,TIGER 구리실물,6705,1481,6735,6660
161000,161000,애경유화,10100,233918,10200,9990
161390,161390,한국타이어,41150,245927,41450,-41000
161510,161510,ARIRANG 고배당주,13100,213427,13150,13020
161890,161890,한국콜마,-75900,186822,77100,-74600
163560,163560,동일고무벨트,6820,6590,6900,-6730
166400,166400,TIGER 200커버드콜5%OTM,-12585,11,12620,-12585
167860,167860,KOSEF 국고채10년레버리지,-130790,971,-131240,-130740
168300,168300,KTOP 코스피50,19760,761,19855,19705
168580,168580,KINDEX 중국본토CSI300,19685,2644,19685,19315
169950,169950,KODEX 중국본토 A50,15070,18989,15075,14815
170350,170350,TIGER 베타플러스,13060,9,13060,13060
170900,170900,동아에스티,103000,15696,103500,-101500
172580,172580,하이골드12호,-2895,10205,-2895,-2880
174350,174350,TIGER 로우볼,12700,15142,12700,-12630
174360,174360,KBSTAR 중국본토대형주CSI100,14265,4250,14265,-13915
175330,175330,JB금융지주,6180,244976,6200,-6120
176710,176710,파워 중기국고채,101140,17,101140,101140
176950,176950,KODEX 국채선물10년인버스,46895,155,46895,46805
180640,180640,한진칼,-25750,1025801,26950,-25450
18064K,18064K,한진칼우,-17150,28375,-17350,-17050
181480,181480,KINDEX 미국다우존스리츠(합성 H),75500,41,75675,75025
181710,181710,NHN엔터테인먼트,74500,176508,74700,-71100
182480,182480,TIGER 미국MSCI리츠(합성 H),13185,4273,13200,-13155
182490,182490,TIGER 단기선진하이일드(합성 H),11490,7731,11540,-11430
183190,183190,아세아시멘트,138500,21865,140500,-130000
183700,183700,KBSTAR 채권혼합,55760,141,55815,55720
183710,183710,KBSTAR 주식혼합,33600,123,33680,33525
185680,185680,KODEX 미국S&P바이오(합성),21615,671,21615,21320
185750,185750,종근당,105500,11296,106000,-104000
189400,189400,ARIRANG 글로벌MSCI(합성 H),12705,620,12755,12690
190150,190150,ARIRANG 바벨 채권,-114715,0,0,0
190160,190160,ARIRANG 단기유동성,109610,949,109620,109610
190620,190620,KINDEX 단기통안채,100340,500,100340,100340
192090,192090,TIGER 차이나CSI300,7560,744417,7585,7400
192400,192400,쿠쿠홀딩스,-136500,3590,139500,-136000
192720,192720,파워 고배당저변동성,29930,57,30000,29790
192820,192820,코스맥스,142000,81988,144500,-139500
194370,194370,제이에스코퍼레이션,13250,78207,13400,-12700
195870,195870,해성디에스,-13850,61594,14050,-13750
195920,195920,TIGER 일본TOPIX(합성 H),13220,254,13225,13190
195930,195930,TIGER 유로스탁스50(합성 H),10740,2495,10810,10695
195970,195970,ARIRANG 선진국MSCI(합성 H),9915,289,9920,9860
195980,195980,ARIRANG 신흥국MSCI(합성 H),10350,1832,10395,-10290
196030,196030,KINDEX 일본TOPIX레버리지(H),14505,5048,14530,14430
196220,196220,KBSTAR 일본TOPIX레버리지(H),13955,144,13990,13810
196230,196230,KBSTAR 단기통안채,103725,276,103725,103720
200020,200020,KODEX 미국S&P IT(합성),19815,255,19970,19800
200030,200030,KODEX 미국S&P산업재(합성),14940,422,14945,14830
200040,200040,KODEX 미국S&P금융(합성),15375,245,15385,15355
200250,200250,KOSEF 인도Nifty50(합성),-11950,8020,12155,-11945
200880,200880,서연이화,-4965,99589,5030,-4940
203780,203780,TIGER 미국나스닥바이오,14655,2968,14685,14645
204210,204210,모두투어리츠,3085,1586,3095,-3060
204320,204320,만도,-31250,434986,31700,-30800
204420,204420,ARIRANG 차이나H 레버리지(합성 H),7215,11643,7215,7025
204450,204450,KODEX China H 레버리지(H),8210,80513,8240,8100
204480,204480,TIGER 차이나CSI300레버리지(합성),14950,461402,14950,14300
205720,205720,KINDEX 일본TOPIX인버스(합성 H),-6215,7459,-6235,-6200
207940,207940,삼성바이오로직스,-379000,65096,380500,-378000
208470,208470,SMART 선진국MSCI World(합성 H),12650,105,12650,12555
210540,210540,디와이파워,-15100,71474,15450,-15050
210780,210780,TIGER 코스피고배당,12500,1552,12520,12415
210980,210980,SK디앤디,30100,13650,30400,29800
211210,211210,마이티 코스피고배당,12585,24,12610,12525
211260,211260,KINDEX 배당성장,31680,34,31680,31455
211560,211560,TIGER 배당성장,15595,889,15595,15500
211900,211900,KODEX 배당성장,12455,6074,12515,12390
213500,213500,한솔제지,17050,169518,17150,16800
213610,213610,KODEX 삼성그룹밸류,7600,61998,7620,7580
213630,213630,ARIRANG 미국다우존스고배당주(합성 H),12715,96,12745,-12635
214320,214320,이노션,71700,41700,72500,-70200
214330,214330,금호에이치티,6690,80946,6750,-6520
214390,214390,경보제약,10950,164478,11100,10600
214420,214420,토니모리,-13050,199226,13450,-12850
214980,214980,KODEX 단기채권PLUS,100280,2647,100280,100270
215620,215620,흥국 S&P코리아로우볼,11080,4,11080,11075
217770,217770,TIGER 원유선물인버스(H),-10170,4595,-10205,-10115
217780,217780,TIGER 차이나CSI300인버스(합성),-13330,182803,-13590,-13305
217790,217790,TIGER 가격조정,23700,8381,23725,23635
218420,218420,KODEX 미국S&P에너지(합성),8310,429,8365,8300
219390,219390,KBSTAR 미국S&P원유생산기업(합성 H),5920,4244,5930,5870
219480,219480,KODEX 미국S&P500선물(H),13295,2771,13295,13255
219900,219900,KINDEX 중국본토CSI300레버리지(합성),2675,131243,2685,2605
220130,220130,SMART 중국본토 중소형 CSI500(합성 H),3610,3311,3610,3495
222180,222180,ARIRANG 스마트베타 Value,10215,93,10220,10165
222190,222190,ARIRANG 스마트베타 Momentum,8845,62,8845,8805
222200,222200,ARIRANG 스마트베타 Quality,9515,518,9515,9455
223190,223190,KODEX 200가치저변동,8600,31123,8605,8555
225030,225030,TIGER 미국S&P500선물인버스(H),-6945,50986,-6960,-6935
225040,225040,TIGER 미국S&P500레버리지(합성 H),15455,8683,15495,15430
225050,225050,TIGER 유로스탁스레버리지(합성 H),7305,13465,7315,7215
225060,225060,TIGER 이머징마켓MSCI레버리지(합성 H),10995,2986,11250,-10710
225130,225130,KINDEX 골드선물 레버리지(합성 H),11660,77289,11700,-11385
225800,225800,KOSEF 미국달러선물 레버리지(합성),-8685,28056,-8700,-8650
226320,226320,잇츠한불,-29450,224908,30400,-29350
226380,226380,KINDEX 한류,7040,370,7055,6960
226490,226490,KODEX 코스피,22595,782746,22610,22490
226810,226810,파워 단기채,105295,0,0,0
226980,226980,KODEX 200 중소형,10310,29,10330,10280
227540,227540,TIGER 200 헬스케어,21090,3375,21200,-20940
227550,227550,TIGER 200 산업재,5225,5419,5230,5200
227560,227560,TIGER 200 생활소비재,12155,20,12155,12155
227570,227570,TIGER 우량가치,12185,2570,12185,-12070
227830,227830,ARIRANG 코스피,22835,5059,22875,22750
227840,227840,현대코퍼레이션홀딩스,17600,41041,17650,-17100
228790,228790,TIGER 화장품,3840,111085,3845,-3780
228800,228800,TIGER 여행레저,-4660,40842,4700,-4660
228810,228810,TIGER 미디어컨텐츠,6915,7887,6925,-6870
228820,228820,TIGER KTOP30,7075,44033,7080,7035
229200,229200,KODEX 코스닥 150,12575,4557827,12655,12510
229640,229640,LS전선아시아,-6190,37329,-6240,-6120
229720,229720,KODEX KTOP30,14285,321,14300,14205
230480,230480,KOSEF 미국달러선물 인버스2X(합성),9515,22202,9550,9515
232080,232080,TIGER 코스닥150,12565,1225633,12650,12490
232590,232590,KINDEX 골드선물 인버스2X(합성 H),-5895,5994,-5985,-5895
233160,233160,TIGER 코스닥150 레버리지,14270,737522,14440,14110
233740,233740,KODEX 코스닥150 레버리지,13550,12559786,13735,13415
234080,234080,JW생명과학,23800,160566,23950,22750
234310,234310,KBSTAR V&S셀렉트밸류,11110,13543,11160,11065
236350,236350,TIGER 인도니프티50레버리지(합성),-12980,45010,13180,-12840
236460,236460,ARIRANG 스마트베타 LowVOL,10220,66,10220,10180
237350,237350,KODEX 코스피100,22105,890,22135,22105
237370,237370,KODEX 배당성장채권혼합,10800,6783,10810,-10760
237440,237440,TIGER 경기방어채권혼합,9620,1860,9625,9605
238670,238670,ARIRANG 스마트베타Quality채권혼합,10255,2860,10255,10230
238720,238720,KINDEX 일본Nikkei225(H),13650,522,13755,13640
239660,239660,ARIRANG 우량회사채50 1년,105010,59292,105025,105005
241180,241180,TIGER 일본니케이225,12705,1113,12800,-12530
241390,241390,KBSTAR V&S셀렉트밸류채권혼합,10470,543,10500,10460
241560,241560,두산밥캣,31500,698771,31600,30850
241590,241590,화승엔터프라이즈,10600,226642,10800,-10350
243880,243880,TIGER 200IT레버리지,24580,13375,24595,24270
243890,243890,TIGER 200에너지화학레버리지,12525,59691,12660,12150
244580,244580,KODEX 바이오,11400,26904,11440,11275
244620,244620,KODEX 모멘텀Plus,9850,374,9890,-9815
244660,244660,KODEX 퀄리티Plus,10100,149,10125,10100
244670,244670,KODEX 밸류Plus,9530,295,9535,9450
245340,245340,TIGER 미국다우존스30,14625,4188,14660,14505
245350,245350,TIGER 유로스탁스배당30,11695,3514,11695,-11500
245360,245360,TIGER 차이나HSCEI,12950,1466,12950,-12700
245710,245710,KINDEX 베트남VN30(합성),-13230,208310,13370,-13165
247780,247780,KODEX 가치투자,11145,89,11145,11085
247790,247790,KODEX 성장투자,9995,91,10020,9995
247800,247800,KODEX 턴어라운드투자,12310,24628,12350,12285
248170,248170,샘표식품,31600,6745,31850,31200
248260,248260,TIGER 일본TOPIX헬스케어(합성),10180,212,10210,10115
248270,248270,TIGER S&P글로벌헬스케어(합성),12150,13431,12170,12090
249420,249420,일동제약,20600,158401,20600,20000
250730,250730,KBSTAR 차이나HSCEI(H),12515,901,12555,-12110
250780,250780,TIGER 코스닥150선물인버스,-6860,334643,-6910,-6825
251270,251270,넷마블,119500,140160,121500,-117000
251340,251340,KODEX 코스닥150선물인버스,-6770,10636175,-6815,-6730
251350,251350,KODEX 선진국MSCI World,12640,3274,12655,12580
251590,251590,ARIRANG 고배당저변동50,10780,7020,10780,-10705
251600,251600,ARIRANG 고배당주채권혼합,10785,4147,10800,10755
251890,251890,KINDEX 코스닥(합성),10870,25,10870,10835
252000,252000,TIGER 200동일가중,10345,14,10375,10345
252400,252400,KBSTAR 200선물레버리지,12295,9300,12380,12200
252410,252410,KBSTAR 200선물인버스,-8540,570,-8570,-8505
252420,252420,KBSTAR 200선물인버스2X,-6890,103895,-6955,-6845
252650,252650,KODEX 200동일가중,10370,13,10370,10325
252670,252670,KODEX 200선물인버스2X,-6860,13269752,-6925,-6815
252710,252710,TIGER 200선물인버스2X,-6975,1235773,-7040,-6930
252720,252720,KBSTAR 모멘텀밸류,11500,20,11500,-11440
252730,252730,KBSTAR 모멘텀로우볼,11545,20,11545,-11485
253150,253150,ARIRANG 200선물레버리지,24500,290,24590,24165
253160,253160,ARIRANG 200선물인버스2X,-13770,6852,-13895,-13685
253230,253230,KOSEF 200선물인버스2X,-6885,25552,-6935,-6845
253240,253240,KOSEF 200선물인버스,-8560,169,-8595,-8540
253250,253250,KOSEF 200선물레버리지,12320,2078,12400,12225
253280,253280,KBSTAR 헬스케어,11675,258,11720,11625
253290,253290,KBSTAR 헬스케어채권혼합,10785,820,10795,10765
253990,253990,TIGER 대만TAIEX선물(H),12100,34,12100,11975
256440,256440,KINDEX 인도네시아MSCI(합성),10005,8367,10005,-9750
256450,256450,ARIRANG 심천차이넥스트(합성),6060,169,6070,5990
256750,256750,KODEX 심천ChiNext(합성),6185,28995,6185,-5930
260200,260200,KOSEF 배당바이백Plus,15480,60,15520,15420
260270,260270,KOSEF 저PBR가중,13930,137,13930,13780
261060,261060,TIGER 코스닥150IT,11450,444,11495,11380
261070,261070,TIGER 코스닥150바이오테크,12440,19671,12600,12390
261110,261110,TIGER 미국달러선물레버리지,-8965,36,-8985,-8960
261120,261120,TIGER 미국달러선물인버스2X,10800,125,10840,10800
261140,261140,TIGER 우선주,9860,533,9905,9805
261220,261220,KODEX WTI원유선물(H),19845,76580,19870,19745
261240,261240,KODEX 미국달러선물,-9700,15633,-9700,-9670
261250,261250,KODEX 미국달러선물레버리지,-8985,40745,-9005,-8950
261260,261260,KODEX 미국달러선물인버스2X,10815,27814,10840,10790
261270,261270,KODEX 미국달러선물인버스,10545,22,10555,10525
261920,261920,KINDEX 필리핀MSCI(합성),15175,764,15175,-15100
263190,263190,ARIRANG 단기우량채권,51800,127267,51800,51790
264900,264900,크라운제과,11000,15874,11100,-10950
26490K,26490K,크라운제과우,-8080,1597,8150,-8050
265690,265690,KINDEX 러시아MSCI(합성),23005,2456,23100,22700
266140,266140,TIGER 지속배당,14130,19356,14180,14080
266160,266160,KBSTAR 고배당,10460,262780,10485,10400
266360,266360,KODEX 미디어&엔터테인먼트,-10755,2152,10905,-10755
266370,266370,KODEX IT,12280,1169,12295,12190
266390,266390,KODEX 경기소비재,11380,48,11425,11375
266410,266410,KODEX 필수소비재,9420,237,9455,9335
266420,266420,KODEX 헬스케어,15885,4897,16000,15840
266550,266550,ARIRANG 중형주저변동50,9550,569,9560,9505
267250,267250,현대중공업지주,350500,32956,351000,-344500
267260,267260,현대일렉트릭,31550,137992,32600,-31050
267270,267270,현대건설기계,55800,179367,55800,53400
267290,267290,경동도시가스,37850,3850,38000,-37300
267300,267300,TIGER 코스닥150로우볼,12125,0,0,0
267440,267440,KBSTAR 미국장기국채선물(H),-10015,112,10030,-10015
267450,267450,KBSTAR 미국장기국채선물인버스(H),9860,102,9885,9860
267490,267490,KBSTAR 미국장기국채선물레버리지(합성 H),-9785,113,-9805,-9785
267500,267500,KBSTAR 미국장기국채선물인버스2X(합성 H),9610,13650,9625,9595
267770,267770,TIGER 200선물레버리지,10270,861902,10340,10185
267850,267850,아시아나IDT,16400,227576,16900,15550
268280,268280,미원에스씨,68200,6145,68600,-67300
269370,269370,TIGER S&P글로벌인프라(합성),10040,39,10040,10040
269420,269420,KODEX S&P글로벌인프라(합성),10390,79,10395,-10335
269530,269530,ARIRANG S&P글로벌인프라,10255,1683,10280,10240
269540,269540,ARIRANG 미국S&P500(H),11475,3308,11485,11435
270800,270800,KBSTAR KQ고배당,11605,3058,11620,-11535
270810,270810,KBSTAR 코스닥150,12455,247424,12545,-12320
271050,271050,KODEX WTI원유선물인버스(H),-14355,5700,-14385,-14300
271060,271060,KODEX 3대농산물선물(H),-8410,1008,8465,-8365
271560,271560,오리온,114000,55576,114500,-111500
271980,271980,제일약품,46100,48588,46750,-45700
272220,272220,KINDEX 스마트모멘텀,12135,55020,12145,12105
272230,272230,KINDEX 스마트밸류,11090,52121,11090,11075
272450,272450,진에어,-20500,73992,20850,-20300
272550,272550,삼양패키징,-19350,29772,19850,-19300
272560,272560,KBSTAR 단기국공채액티브,100330,63860,100335,-100325
272570,272570,KBSTAR 중장기국공채액티브,-100995,76,101080,-100995
272580,272580,TIGER 단기채권액티브,50145,2847,50150,50145
272910,272910,KINDEX 중장기국공채액티브,-100865,32,-100930,-100845
273130,273130,KODEX 종합채권(AA-이상)액티브,-104685,3597,104750,-104665
273140,273140,KODEX 단기변동금리부채권액티브,-100285,35,100290,-100285
275280,275280,KODEX MSCI모멘텀,9260,9,9260,9235
275290,275290,KODEX MSCI밸류,9255,1,9255,9255
275300,275300,KODEX MSCI퀄리티,8955,5,8955,8935
275540,275540,파워 스마트밸류,14435,41,14455,14375
275750,275750,KBSTAR 코스닥150선물인버스,-7065,11673,-7100,-7020
275980,275980,TIGER 글로벌4차산업혁신기술(합성 H),11155,119874,11180,11155
276000,276000,TIGER 글로벌자원생산기업(합성 H),10915,200,10915,10915
276650,276650,KBSTAR 글로벌4차산업IT(합성 H),11515,453,11575,11515
276970,276970,KODEX 미국S&P고배당커버드콜(합성 H),9600,5156,9615,9595
276990,276990,KODEX 글로벌4차산업로보틱스(합성),10355,263,10430,10355
277540,277540,KINDEX S&P아시아TOP50,10225,2581,10230,-10025
277630,277630,TIGER 코스피,22375,364767,22440,22280
277640,277640,TIGER 코스피대형주,10770,1,10770,10770
277650,277650,TIGER 코스피중형주,13030,3,13030,13030
278240,278240,KBSTAR 코스닥150선물레버리지,13015,102105,13170,12880
278420,278420,ARIRANG ESG우수기업,9270,48,9270,9220
278530,278530,KODEX 200TR,8920,194442,8955,8890
278540,278540,KODEX MSCI Korea TR,8785,1244563,8815,8735
278620,278620,ARIRANG 단기채권액티브,102775,10,102775,102775
279530,279530,KODEX 고배당,9010,2008,9020,-8950
279540,279540,KODEX 최소변동성,9650,181,9650,9595
280320,280320,KINDEX 미국4차산업인터넷(합성 H),12570,2672,12610,12560
280360,280360,롯데제과,-170500,319,-172000,-170000
280920,280920,ARIRANG 주도업종,8290,350,8315,8275
280930,280930,KODEX 미국러셀2000(H),10455,1819,10455,10420
280940,280940,KODEX 골드선물인버스(H),-9920,570,-9935,-9885
281820,281820,케이씨텍,15800,231317,16200,15400
281990,281990,KBSTAR 중소형고배당,9755,2048,9755,-9675
282000,282000,KBSTAR 국고채3년선물인버스,99660,8,99660,99605
282330,282330,BGF리테일,201000,16656,201000,194500
282690,282690,동아타이어,11950,3595,12000,-11800
283580,283580,KODEX 중국본토CSI300,8820,431140,8820,-8475
283930,283930,KBSTAR 지주회사,8340,112,8345,8290
284430,284430,KODEX 200미국채혼합,10170,2115,10175,-10140
284740,284740,쿠쿠홈시스,181500,9211,183500,172000
284980,284980,KBSTAR 200금융,9265,7,9290,9245
284990,284990,KBSTAR 200에너지화학,9470,203,9505,9390
285000,285000,KBSTAR 200IT,9615,6,9615,9530
285010,285010,KBSTAR 200중공업,10535,33,10535,-10390
285020,285020,KBSTAR 200철강소재,8070,6,8070,8025
285130,285130,SK케미칼,75100,28257,75300,-74000
28513K,28513K,SK케미칼우,26150,1489,26350,-25800
285690,285690,FOCUS ESG리더스,9195,3,9195,9160
286940,286940,롯데정보통신,39750,87578,40150,-38850
287180,287180,ARIRANG 미국나스닥기술주,11495,513,11495,-11450
287300,287300,KBSTAR 200건설,12080,372,12115,-12015
287310,287310,KBSTAR 200경기소비재,-8785,7,8800,-8755
287320,287320,KBSTAR 200산업재,9485,5,9485,9460
287330,287330,KBSTAR 200생활소비재,9170,7,9180,9155
289040,289040,KODEX MSCI KOREA ESG유니버설,8665,1,8665,8665
289250,289250,TIGER MSCI KOREA ESG유니버설,-8565,0,0,0
289260,289260,TIGER MSCI KOREA ESG리더스,-8275,72,-8275,-8275
289480,289480,TIGER 200커버드콜ATM,9940,187,9945,9915
289670,289670,ARIRANG 국채선물10년,-54885,1011,-54950,-54885
290080,290080,KBSTAR 200고배당커버드콜ATM,10205,312,10205,10145
290130,290130,KBSTAR ESG사회책임투자,9055,7,9090,9050
291130,291130,KINDEX 멕시코MSCI(합성),9145,65,9150,-8955
291610,291610,KOSEF 코스닥150선물,7780,291,7815,7705
291620,291620,KOSEF 코스닥150선물인버스,-12110,789,-12160,-12040
291630,291630,KOSEF 코스닥150선물레버리지,5530,6573,5585,5470
