,code,name,cur_price,volume,high_price,low_price
143860,143860,TIGER 헬스케어,-35950,17716,36190,-35725
144600,144600,KODEX 은선물(H),-3535,28762,-3555,-3535
144620,144620,코오롱머티리얼,-3250,591732,3450,-3245
145210,145210,세화아이엠씨,2990,0,0,0
145270,145270,케이탑리츠,1090,782865,1100,-1065
145670,145670,KINDEX 인버스,-7980,867,8100,-7980
145720,145720,덴티움,77100,53453,79300,-75200
145850,145850,TREX 펀더멘탈 200,30185,1,30185,30185
145990,145990,삼양사,62600,17357,62700,-60200
145995,145995,삼양사우,37600,1021,40400,-36550
147970,147970,TIGER 모멘텀,21375,1100,21380,-21085
148020,148020,KBSTAR 200,29235,924473,29235,-28755
148070,148070,KOSEF 국고채10년,121295,771,121380,-121200
150460,150460,TIGER 중국소비테마,7695,35269,7695,-7565
152100,152100,ARIRANG 200,29470,120583,29470,-28980
152280,152280,KOSEF 200 선물,12730,154,12730,-12520
152330,152330,코리아오토글라스,13750,77580,13800,-13550
152380,152380,KODEX 국채선물10년,-68525,520,68585,-68500
152500,152500,KINDEX 레버리지,5340,13596,5340,-5180
152870,152870,파워 200,29730,10108,29730,-29230
153130,153130,KODEX 단기채권,100250,28009,100255,100250
153270,153270,KOSEF 코스피100,22530,57,22530,-22095
153360,153360,하이골드3호,-1870,15445,-1875,-1860
155660,155660,DSR,-5350,732466,5440,-5130
155900,155900,바다로19호,-2900,1306,2905,-2900
156080,156080,KODEX MSCI Korea,-13340,110,-13340,-13340
157450,157450,TIGER 단기통안채,100250,243,100250,100250
157490,157490,TIGER 소프트웨어,7395,142681,7395,7250
157500,157500,TIGER 증권,3885,103488,3885,-3840
159650,159650,하이골드8호,-1340,40821,1350,-1310
159800,159800,마이티 코스피100,22175,27,22175,22040
160580,160580,TIGER 구리실물,6650,2137,6650,6600
161000,161000,애경유화,-10050,319002,10100,-9820
161390,161390,한국타이어,-41600,453378,-42500,-40850
161510,161510,ARIRANG 고배당주,13080,204133,13080,-12885
161890,161890,한국콜마,72600,768881,74000,69700
163560,163560,동일고무벨트,6830,9424,6840,6680
166400,166400,TIGER 200커버드콜5%OTM,12710,1,12710,12710
167860,167860,KOSEF 국고채10년레버리지,130925,107,131085,-130615
168300,168300,KTOP 코스피50,19970,103,19970,-19605
168580,168580,KINDEX 중국본토CSI300,19625,117013,19625,-19255
169950,169950,KODEX 중국본토 A50,14990,7738,14995,14910
170350,170350,TIGER 베타플러스,12985,552,12985,-12930
170900,170900,동아에스티,-103000,26776,104000,-101500
172580,172580,하이골드12호,2900,936,2900,-2885
174350,174350,TIGER 로우볼,12820,41538,12820,-12575
174360,174360,KBSTAR 중국본토대형주CSI100,14145,3908,14295,-14035
175330,175330,JB금융지주,-6130,222578,6210,-6120
176710,176710,파워 중기국고채,101095,82,101095,101095
176950,176950,KODEX 국채선물10년인버스,46880,11,46880,-46830
180640,180640,한진칼,26750,1117512,27950,-26650
18064K,18064K,한진칼우,18450,210628,22100,18000
181480,181480,KINDEX 미국다우존스리츠(합성 H),74465,6,74850,74465
181710,181710,NHN엔터테인먼트,72100,673236,74100,-63200
182480,182480,TIGER 미국MSCI리츠(합성 H),13120,272180,13130,13035
182490,182490,TIGER 단기선진하이일드(합성 H),-11430,5644,11485,-11430
183190,183190,아세아시멘트,-134500,7484,136500,-132500
183700,183700,KBSTAR 채권혼합,55695,162,55695,-55545
183710,183710,KBSTAR 주식혼합,33640,463,33640,-33410
185680,185680,KODEX 미국S&P바이오(합성),21145,202,21145,-21075
185750,185750,종근당,107000,31247,107000,-102500
189400,189400,ARIRANG 글로벌MSCI(합성 H),12645,127,12645,-12590
190150,190150,ARIRANG 바벨 채권,-114700,30,-114700,-114700
190160,190160,ARIRANG 단기유동성,109605,360,109610,109605
190620,190620,KINDEX 단기통안채,100330,500,100330,100330
192090,192090,TIGER 차이나CSI300,7465,1136379,7500,-7385
192400,192400,쿠쿠홀딩스,137500,6621,139000,-134000
192720,192720,파워 고배당저변동성,29890,870,29890,-29430
192820,192820,코스맥스,130500,155757,136500,130500
194370,194370,제이에스코퍼레이션,-12600,27381,12700,-12300
195870,195870,해성디에스,14000,60204,14200,-13700
195920,195920,TIGER 일본TOPIX(합성 H),-13105,241,13160,-13095
195930,195930,TIGER 유로스탁스50(합성 H),10660,423,10660,-10600
195970,195970,ARIRANG 선진국MSCI(합성 H),9815,682,9815,9785
195980,195980,ARIRANG 신흥국MSCI(합성 H),-10345,7684,-10425,-10340
196030,196030,KINDEX 일본TOPIX레버리지(H),14380,4722,14440,-14300
196220,196220,KBSTAR 일본TOPIX레버리지(H),13815,332,13830,13765
196230,196230,KBSTAR 단기통안채,103705,2061,103715,103705
200020,200020,KODEX 미국S&P IT(합성),19725,49,19725,19700
200030,200030,KODEX 미국S&P산업재(합성),14735,3681,14850,14720
200040,200040,KODEX 미국S&P금융(합성),15230,65,15320,15230
200250,200250,KOSEF 인도Nifty50(합성),-12175,4413,12305,-12130
200880,200880,서연이화,-5090,125185,5190,-5000
203780,203780,TIGER 미국나스닥바이오,-14360,3232,14410,-14350
204210,204210,모두투어리츠,3080,2392,3085,3060
204320,204320,만도,-32000,365380,32350,-31550
204420,204420,ARIRANG 차이나H 레버리지(합성 H),-7205,356,7235,-7165
204450,204450,KODEX China H 레버리지(H),-8280,50401,-8295,-8150
204480,204480,TIGER 차이나CSI300레버리지(합성),14530,297104,14530,-14300
205720,205720,KINDEX 일본TOPIX인버스(합성 H),6235,5458,6280,-6215
207940,207940,삼성바이오로직스,382000,109071,382000,-375000
208470,208470,SMART 선진국MSCI World(합성 H),12525,776,12525,12525
210540,210540,디와이파워,15500,102597,15750,15200
210780,210780,TIGER 코스피고배당,12495,155642,12495,-12320
210980,210980,SK디앤디,-30200,6646,30600,-30000
211210,211210,마이티 코스피고배당,12535,0,0,0
211260,211260,KINDEX 배당성장,31480,20,31480,-31185
211560,211560,TIGER 배당성장,15525,873,15525,-15275
211900,211900,KODEX 배당성장,12400,1646,12400,-12225
213500,213500,한솔제지,17050,87990,17250,-16850
213610,213610,KODEX 삼성그룹밸류,7650,165,7650,-7540
213630,213630,ARIRANG 미국다우존스고배당주(합성 H),12715,823,12720,-12655
214320,214320,이노션,71000,113101,71200,-67900
214330,214330,금호에이치티,-6610,155859,6710,-6450
214390,214390,경보제약,10700,21921,10700,-10500
214420,214420,토니모리,12850,620795,13450,12250
214980,214980,KODEX 단기채권PLUS,100270,6097,100270,100265
215620,215620,흥국 S&P코리아로우볼,11135,0,0,0
217770,217770,TIGER 원유선물인버스(H),-10455,2011,-10555,-10455
217780,217780,TIGER 차이나CSI300인버스(합성),13440,205318,13645,13420
217790,217790,TIGER 가격조정,23410,435,23410,-23010
218420,218420,KODEX 미국S&P에너지(합성),8230,2678,8235,8160
219390,219390,KBSTAR 미국S&P원유생산기업(합성 H),5695,12644,5700,5665
219480,219480,KODEX 미국S&P500선물(H),13205,3765,13205,-13135
219900,219900,KINDEX 중국본토CSI300레버리지(합성),2620,134612,2630,-2565
220130,220130,SMART 중국본토 중소형 CSI500(합성 H),3500,520,3500,3490
222180,222180,ARIRANG 스마트베타 Value,-10185,5274,-10190,-10095
222190,222190,ARIRANG 스마트베타 Momentum,8800,4476,8825,-8715
222200,222200,ARIRANG 스마트베타 Quality,9430,7269,9465,-9325
223190,223190,KODEX 200가치저변동,8655,20866,8655,-8545
225030,225030,TIGER 미국S&P500선물인버스(H),-6980,31868,7015,-6980
225040,225040,TIGER 미국S&P500레버리지(합성 H),-15355,71882,-15370,-15235
225050,225050,TIGER 유로스탁스레버리지(합성 H),7155,1573,7180,-7080
225060,225060,TIGER 이머징마켓MSCI레버리지(합성 H),-11095,9090,-11200,-10995
225130,225130,KINDEX 골드선물 레버리지(합성 H),-11425,14733,-11480,-11370
225800,225800,KOSEF 미국달러선물 레버리지(합성),8685,40196,8700,8670
226320,226320,잇츠한불,27250,156320,28300,27100
226380,226380,KINDEX 한류,6900,162,6965,-6855
226490,226490,KODEX 코스피,22680,1441876,22680,-22325
226810,226810,파워 단기채,105285,0,0,0
226980,226980,KODEX 200 중소형,10245,155,10245,-10110
227540,227540,TIGER 200 헬스케어,-20970,6110,21070,-20850
227550,227550,TIGER 200 산업재,5225,53,5225,5175
227560,227560,TIGER 200 생활소비재,12100,42,12100,-11930
227570,227570,TIGER 우량가치,-12120,556,-12120,-11990
227830,227830,ARIRANG 코스피,22765,2076,22765,-22605
227840,227840,현대코퍼레이션홀딩스,-17700,49537,18050,-17400
228790,228790,TIGER 화장품,3655,151101,3665,3575
228800,228800,TIGER 여행레저,-4665,13906,-4705,-4650
228810,228810,TIGER 미디어컨텐츠,-6810,10799,-6810,-6740
228820,228820,TIGER KTOP30,7015,67178,7015,-6975
229200,229200,KODEX 코스닥 150,12525,5209599,12565,-12435
229640,229640,LS전선아시아,-6280,12654,6350,-6200
229720,229720,KODEX KTOP30,14320,2,14320,14120
230480,230480,KOSEF 미국달러선물 인버스2X(합성),-9525,47492,-9545,-9515
232080,232080,TIGER 코스닥150,12520,3826781,12550,-12430
232590,232590,KINDEX 골드선물 인버스2X(합성 H),6040,587,6055,6015
233160,233160,TIGER 코스닥150 레버리지,14150,704378,14210,-13930
233740,233740,KODEX 코스닥150 레버리지,13455,14564425,13535,-13260
234080,234080,JW생명과학,21900,74378,22050,-21400
234310,234310,KBSTAR V&S셀렉트밸류,11055,55,11095,-10980
236350,236350,TIGER 인도니프티50레버리지(합성),-13360,3987,-13450,-13240
236460,236460,ARIRANG 스마트베타 LowVOL,10245,6190,10245,-10115
237350,237350,KODEX 코스피100,22195,125,22195,-22005
237370,237370,KODEX 배당성장채권혼합,10750,4872,10755,-10715
237440,237440,TIGER 경기방어채권혼합,9595,3276,9595,-9555
238670,238670,ARIRANG 스마트베타Quality채권혼합,10235,90,10235,-10185
238720,238720,KINDEX 일본Nikkei225(H),13680,1247,13695,-13555
239660,239660,ARIRANG 우량회사채50 1년,104995,32,105000,104985
241180,241180,TIGER 일본니케이225,-12615,388,12645,-12595
241390,241390,KBSTAR V&S셀렉트밸류채권혼합,10455,188,10455,-10415
241560,241560,두산밥캣,-31000,558705,-31800,-30650
241590,241590,화승엔터프라이즈,10350,276978,10700,-9760
243880,243880,TIGER 200IT레버리지,24900,111012,24900,-24080
243890,243890,TIGER 200에너지화학레버리지,12070,1657,12070,-11670
244580,244580,KODEX 바이오,-11315,17617,-11335,-11215
244620,244620,KODEX 모멘텀Plus,9865,18740,9865,-9750
244660,244660,KODEX 퀄리티Plus,10015,13328,10045,-9895
244670,244670,KODEX 밸류Plus,9470,5022,9470,-9335
245340,245340,TIGER 미국다우존스30,14420,1767,14425,-14365
245350,245350,TIGER 유로스탁스배당30,11590,628,11600,-11575
245360,245360,TIGER 차이나HSCEI,12950,3309,12950,-12860
245710,245710,KINDEX 베트남VN30(합성),13280,190689,13510,-13115
247780,247780,KODEX 가치투자,-11000,2706,-11020,-10890
247790,247790,KODEX 성장투자,9975,2892,10000,-9865
247800,247800,KODEX 턴어라운드투자,-12270,3159,-12290,-12120
248170,248170,샘표식품,31700,9966,32000,-31300
248260,248260,TIGER 일본TOPIX헬스케어(합성),10065,1149,10115,10065
248270,248270,TIGER S&P글로벌헬스케어(합성),-11910,9287,11990,-11885
249420,249420,일동제약,19950,61688,20000,-19700
250730,250730,KBSTAR 차이나HSCEI(H),12555,400,12610,-12450
250780,250780,TIGER 코스닥150선물인버스,-6895,293374,6950,-6885
251270,251270,넷마블,124000,459918,124000,-117000
251340,251340,KODEX 코스닥150선물인버스,6805,13598892,6855,-6785
251350,251350,KODEX 선진국MSCI World,12530,3550,12565,-12505
251590,251590,ARIRANG 고배당저변동50,10850,4633,10850,-10660
251600,251600,ARIRANG 고배당주채권혼합,10745,2051,10745,-10705
251890,251890,KINDEX 코스닥(합성),10785,0,0,0
252000,252000,TIGER 200동일가중,10265,52151,10295,10245
252400,252400,KBSTAR 200선물레버리지,12435,4500,12435,-12020
252410,252410,KBSTAR 200선물인버스,-8495,1353,8605,-8495
252420,252420,KBSTAR 200선물인버스2X,-6820,75601,7055,-6820
252650,252650,KODEX 200동일가중,10295,3,10295,-10155
252670,252670,KODEX 200선물인버스2X,-6805,16382971,7035,-6805
252710,252710,TIGER 200선물인버스2X,-6910,1624081,7150,-6910
252720,252720,KBSTAR 모멘텀밸류,11565,6873,11565,-11440
252730,252730,KBSTAR 모멘텀로우볼,11695,8722,11695,-11420
253150,253150,ARIRANG 200선물레버리지,24755,6339,24755,-24000
253160,253160,ARIRANG 200선물인버스2X,-13625,43831,14110,-13625
253230,253230,KOSEF 200선물인버스2X,-6815,47857,7050,-6815
253240,253240,KOSEF 200선물인버스,-8510,114,8660,-8510
253250,253250,KOSEF 200선물레버리지,12460,1182,12460,-12055
253280,253280,KBSTAR 헬스케어,-11640,171,-11660,-11525
253290,253290,KBSTAR 헬스케어채권혼합,-10755,1154,-10780,-10735
253990,253990,TIGER 대만TAIEX선물(H),11990,76,11990,-11800
256440,256440,KINDEX 인도네시아MSCI(합성),-9895,6671,-9920,-9835
256450,256450,ARIRANG 심천차이넥스트(합성),5875,86,5920,5875
256750,256750,KODEX 심천ChiNext(합성),-5945,5421,5960,-5900
260200,260200,KOSEF 배당바이백Plus,15505,55,15505,-15180
260270,260270,KOSEF 저PBR가중,13900,1810,13900,-13645
261060,261060,TIGER 코스닥150IT,11590,2027,11590,-11365
261070,261070,TIGER 코스닥150바이오테크,-12295,9914,12415,-12245
261110,261110,TIGER 미국달러선물레버리지,8965,31,8990,8950
261120,261120,TIGER 미국달러선물인버스2X,-10805,190,-10815,-10795
261140,261140,TIGER 우선주,-9830,2335,9860,-9770
261220,261220,KODEX WTI원유선물(H),19250,65103,19250,19100
261240,261240,KODEX 미국달러선물,9695,7313,9700,9675
261250,261250,KODEX 미국달러선물레버리지,8980,100129,8995,8965
261260,261260,KODEX 미국달러선물인버스2X,-10815,16014,-10835,-10800
261270,261270,KODEX 미국달러선물인버스,-10545,5,-10545,-10545
261920,261920,KINDEX 필리핀MSCI(합성),15180,1821,15180,-15050
263190,263190,ARIRANG 단기우량채권,51795,1147,51795,-51780
264900,264900,크라운제과,10900,15739,10950,10800
26490K,26490K,크라운제과우,8140,5420,8170,-8080
265690,265690,KINDEX 러시아MSCI(합성),-22940,1830,-23035,-22920
266140,266140,TIGER 지속배당,-14110,251,-14110,-13985
266160,266160,KBSTAR 고배당,10510,264083,10510,-10350
266360,266360,KODEX 미디어&엔터테인먼트,10805,928,10805,-10570
266370,266370,KODEX IT,12440,1720,12440,-12235
266390,266390,KODEX 경기소비재,11345,995,11345,-11130
266410,266410,KODEX 필수소비재,9485,878,9485,9165
266420,266420,KODEX 헬스케어,-15845,3132,-15845,-15695
266550,266550,ARIRANG 중형주저변동50,9540,5419,9540,-9410
267250,267250,현대중공업지주,-350500,41836,354000,-345500
267260,267260,현대일렉트릭,-30500,88007,-30950,-30000
267270,267270,현대건설기계,-53600,180362,55100,-52500
267290,267290,경동도시가스,37900,5000,38500,-36950
267300,267300,TIGER 코스닥150로우볼,12060,2,12060,12015
267440,267440,KBSTAR 미국장기국채선물(H),-9930,1354,9970,-9930
267450,267450,KBSTAR 미국장기국채선물인버스(H),9910,100,9915,9900
267490,267490,KBSTAR 미국장기국채선물레버리지(합성 H),-9690,377,9710,-9625
267500,267500,KBSTAR 미국장기국채선물인버스2X(합성 H),9720,2990,9770,-9685
267770,267770,TIGER 200선물레버리지,10385,699555,10385,-10035
267850,267850,아시아나IDT,14500,49664,14550,-14100
268280,268280,미원에스씨,65300,8368,65300,-64000
269370,269370,TIGER S&P글로벌인프라(합성),10055,3,10055,-10020
269420,269420,KODEX S&P글로벌인프라(합성),10385,1513,10405,-10285
269530,269530,ARIRANG S&P글로벌인프라,10240,112,10250,10235
269540,269540,ARIRANG 미국S&P500(H),11400,7910,11400,-11330
270800,270800,KBSTAR KQ고배당,11625,8264,11625,-11515
270810,270810,KBSTAR 코스닥150,12400,327687,12430,-12310
271050,271050,KODEX WTI원유선물인버스(H),-14790,5090,-14885,-14790
271060,271060,KODEX 3대농산물선물(H),-8470,2064,-8475,-8440
271560,271560,오리온,116000,165955,116000,-109500
271980,271980,제일약품,46150,30829,46200,-45350
272220,272220,KINDEX 스마트모멘텀,12160,42146,12160,-12015
272230,272230,KINDEX 스마트밸류,11115,65029,11115,-10985
272450,272450,진에어,21000,99457,21150,-20550
272550,272550,삼양패키징,-19900,57396,20150,-19450
272560,272560,KBSTAR 단기국공채액티브,100320,101855,100320,100305
272570,272570,KBSTAR 중장기국공채액티브,100970,9015,100975,100955
272580,272580,TIGER 단기채권액티브,50140,2593,50145,-50110
272910,272910,KINDEX 중장기국공채액티브,100880,44,100880,-100855
273130,273130,KODEX 종합채권(AA-이상)액티브,-104630,5684,104655,-104585
273140,273140,KODEX 단기변동금리부채권액티브,100270,51,100270,100270
275280,275280,KODEX MSCI모멘텀,-9185,3849,-9185,-9120
275290,275290,KODEX MSCI밸류,9330,125,9330,-9205
275300,275300,KODEX MSCI퀄리티,9010,6943,9010,-8885
275540,275540,파워 스마트밸류,14515,10449,14515,-14260
275750,275750,KBSTAR 코스닥150선물인버스,-7100,14493,7135,-7075
275980,275980,TIGER 글로벌4차산업혁신기술(합성 H),11060,45104,11095,11060
276000,276000,TIGER 글로벌자원생산기업(합성 H),10915,949,10915,10820
276650,276650,KBSTAR 글로벌4차산업IT(합성 H),-11445,781,11520,-11440
276970,276970,KODEX 미국S&P고배당커버드콜(합성 H),9575,6330,9595,-9520
276990,276990,KODEX 글로벌4차산업로보틱스(합성),10245,2043,10255,10240
277540,277540,KINDEX S&P아시아TOP50,-10225,9999,10270,-10145
277630,277630,TIGER 코스피,22550,455551,22550,-22110
277640,277640,TIGER 코스피대형주,10870,3033,10870,-10725
277650,277650,TIGER 코스피중형주,12950,7,12950,-12775
278240,278240,KBSTAR 코스닥150선물레버리지,12915,131602,12965,-12710
278420,278420,ARIRANG ESG우수기업,-9175,1715,-9180,-9135
278530,278530,KODEX 200TR,8975,112198,8975,-8840
278540,278540,KODEX MSCI Korea TR,8855,336943,8855,-8710
278620,278620,ARIRANG 단기채권액티브,102760,89,102760,102755
279530,279530,KODEX 고배당,-9010,1968,-9010,-8940
279540,279540,KODEX 최소변동성,9615,647,9640,-9525
280320,280320,KINDEX 미국4차산업인터넷(합성 H),-12530,1419,12590,-12530
280360,280360,롯데제과,171500,1064,171500,-167000
280920,280920,ARIRANG 주도업종,8280,153,8280,-8155
280930,280930,KODEX 미국러셀2000(H),-10250,4,-10250,-10250
280940,280940,KODEX 골드선물인버스(H),10035,148,10035,10030
281820,281820,케이씨텍,16200,656338,16200,-14200
281990,281990,KBSTAR 중소형고배당,9715,2352,9715,-9570
282000,282000,KBSTAR 국고채3년선물인버스,99625,8,99625,-99615
282330,282330,BGF리테일,-194000,19932,195500,-192000
282690,282690,동아타이어,11950,618,12000,-11850
283580,283580,KODEX 중국본토CSI300,8720,185377,8720,-8620
283930,283930,KBSTAR 지주회사,8270,2917,8270,-8175
284430,284430,KODEX 200미국채혼합,10125,607,10125,-10100
284740,284740,쿠쿠홈시스,172000,3282,172500,-171000
284980,284980,KBSTAR 200금융,9285,1703,9285,9215
284990,284990,KBSTAR 200에너지화학,9255,4908,9255,-9155
285000,285000,KBSTAR 200IT,9655,25353,9655,9580
285010,285010,KBSTAR 200중공업,-10340,2840,-10525,-10230
285020,285020,KBSTAR 200철강소재,8055,3328,8055,-7915
285130,285130,SK케미칼,75000,44388,75000,-73200
28513K,28513K,SK케미칼우,26200,856,26300,-25750
285690,285690,FOCUS ESG리더스,-9155,2659,-9155,-9060
286940,286940,롯데정보통신,39800,127907,39950,-37700
287180,287180,ARIRANG 미국나스닥기술주,11515,5824,11515,-11405
287300,287300,KBSTAR 200건설,-12060,5867,12110,-11850
287310,287310,KBSTAR 200경기소비재,-8835,6029,-8845,-8720
287320,287320,KBSTAR 200산업재,9455,32,9455,9355
287330,287330,KBSTAR 200생활소비재,9050,8583,9050,-8965
289040,289040,KODEX MSCI KOREA ESG유니버설,8720,20013,8720,8720
289250,289250,TIGER MSCI KOREA ESG유니버설,8665,1,8665,8665
289260,289260,TIGER MSCI KOREA ESG리더스,8305,2,8305,-8170
289480,289480,TIGER 200커버드콜ATM,-10000,3885,-10005,-10000
289670,289670,ARIRANG 국채선물10년,-54875,20,54900,-54870
290080,290080,KBSTAR 200고배당커버드콜ATM,-10185,1417,-10225,-10180
290130,290130,KBSTAR ESG사회책임투자,9045,5,9045,-8960
291130,291130,KINDEX 멕시코MSCI(합성),-8940,252,-8940,-8910
291610,291610,KOSEF 코스닥150선물,7740,15532,7750,-7700
291620,291620,KOSEF 코스닥150선물인버스,-12165,2734,12250,-12125
291630,291630,KOSEF 코스닥150선물레버리지,5470,1024,5495,-5390
291660,291660,KODEX China H선물인버스(H),10800,631,10840,-10755
291680,291680,KBSTAR 차이나H선물인버스(H),10485,1523,10525,-10385
291890,291890,KODEX MSCI EM선물(H),-8490,5,-8500,-8490
292050,292050,KBSTAR KRX300,13550,26759,13550,-13320
292100,292100,TIGER 대형성장,8470,9553,8470,8355
292110,292110,TIGER 대형가치,9485,10402,9485,-9345
292120,292120,TIGER 중소형,8900,13,8900,-8840
292130,292130,TIGER 중소형성장,8585,100,8585,8585
292140,292140,TIGER 중소형가치,9280,101,9280,-9195
292150,292150,TIGER TOP10,8545,9196,8545,-8460
292160,292160,TIGER KRX300,13550,15551,13550,-13280
292190,292190,KODEX KRX300,13615,55719,13615,-13375
292340,292340,마이티 200커버드콜ATM레버리지,9265,0,0,0
292500,292500,SMART KRX300,13595,3410,13595,-13365
292560,292560,TIGER 일본엔선물,10095,7106,10105,-10085
292570,292570,TIGER 일본엔선물레버리지,-9985,8335,9990,-9940
292580,292580,TIGER 일본엔선물인버스,-9970,1,-9970,-9970
292590,292590,TIGER 일본엔선물인버스2X,9775,946,9800,9760
292730,292730,FOCUS KRX300,13500,5,13500,-13345
292750,292750,ARIRANG KRX300,13445,76,13445,-13345
292770,292770,KODEX 국채선물3년인버스,49795,4,49795,-49790
293180,293180,HANARO 200,29235,61271,29235,-28745
293480,293480,하나제약,25700,171374,26200,-25350
293940,293940,신한알파리츠,-5660,29523,5690,-5630
294400,294400,KOSEF 200TR,32615,331551,32615,-32040
294870,294870,HDC현대산업개발,52000,115160,52000,-49950
295000,295000,KBSTAR 국채선물10년,-54090,6,54135,-54090
295020,295020,KBSTAR 국채선물10년인버스,47185,6,47185,-47145
295040,295040,SMART 200TR,9325,1049,9325,-9180
295820,295820,ARIRANG 200동일가중,9220,1797,9220,-9090
295840,295840,ARIRANG 200밸류,9110,9578,9110,-9040
295860,295860,ARIRANG 200모멘텀,8905,4967,8930,-8835
295880,295880,ARIRANG 200퀄리티,9055,3802,9075,-8975
295890,295890,ARIRANG 200로우볼,9285,3998,9285,-9195
296710,296710,KODEX FnKorea50,9100,0,0,0
298000,298000,효성화학,-149000,16038,152500,-147000
298020,298020,효성티앤씨,171000,6334,171500,-167000
298040,298040,효성중공업,46900,54412,47000,-45850
298050,298050,효성첨단소재,127000,27499,127500,-120500
298340,298340,ARIRANG 국채선물3년,51420,60800,51430,51400
298690,298690,에어부산,-4610,384008,4720,-4575
298770,298770,KODEX 한국대만IT프리미어,-9235,1,-9235,-9235
299070,299070,KINDEX 국채선물10년인버스,94490,10,94490,94490
299080,299080,KINDEX 국채선물3년인버스,99285,10,99285,99285
300280,300280,KBSTAR 중소형모멘텀로우볼,9090,15,9090,-9005
300290,300290,KBSTAR 중소형모멘텀밸류,-9720,5,-9720,-9675
300300,300300,KBSTAR KQ모멘텀로우볼,8610,9,8610,-8560
300310,300310,KBSTAR KQ모멘텀밸류,9405,5,9405,-9350
300610,300610,TIGER K게임,8805,45,8805,8705
300640,300640,KBSTAR 게임테마,9060,24,9090,-8910
300720,300720,한일시멘트,140000,7437,142000,-136000
300950,300950,KODEX 게임산업,9630,1037,9630,-9385
301400,301400,ARIRANG 코스닥150,-12365,51,12390,-12305
301410,301410,ARIRANG 코스닥150선물인버스,10750,1657,10810,-10710
301440,301440,ARIRANG 코스피중형주,-9340,222,9460,-9330
302170,302170,TIGER 국채선물3년인버스,49795,5,49795,49795
302180,302180,TIGER 국채선물10년인버스,48070,5,48070,48070
302190,302190,TIGER 중장기국채,51960,59299,51970,51945
302200,302200,TIGER 중장기국채선물인버스,48880,4,48880,48880
302210,302210,TIGER 중장기국채선물인버스2X,47455,24,47455,47455
302450,302450,KBSTAR 코스피,22480,10,22480,-22285
304660,304660,KODEX 미국채울트라30년선물(H),-10170,2607,10185,-10170
304670,304670,KODEX 미국채울트라30년선물인버스(H),9840,1,9840,9840
304760,304760,HANARO KRX300,13525,67,13525,-13295
304770,304770,HANARO 코스닥150,12375,272,12390,-12260
304780,304780,HANARO 200선물레버리지,14885,1184,14885,-14380
304940,304940,KODEX 미국나스닥100선물(H),9180,253,9180,-9125
305050,305050,KINDEX 코스피,22610,22047,22610,-22370
305080,305080,TIGER 미국채10년선물,10315,2546,10340,-10300
305540,305540,TIGER 2차전지테마,8690,107096,8690,-8550
305720,305720,KODEX 2차전지산업,9310,10620,9310,-9150
306200,306200,세아제강,66700,1873,67500,65700
306520,306520,HANARO 200선물인버스,-15050,487,15310,-15050
306530,306530,HANARO 코스닥150선물레버리지,11215,1204,11255,-11055
306540,306540,HANARO 단기통안채,100665,0,0,0
306950,306950,KODEX KRX300레버리지,10840,6650,10840,-10520
306960,306960,KODEX KRX300선물인버스,-9520,318,-9555,-9520
307010,307010,KBSTAR KRX300레버리지,10850,307,10850,-10545
307020,307020,KBSTAR KRX300선물인버스,-9520,2,-9520,-9520
307510,307510,TIGER 의료기기,10980,571,10980,10895
307520,307520,TIGER 지주회사,11405,2,11405,11265
307610,307610,TIGER KRX300레버리지,10690,265,10750,-10615
307620,307620,TIGER KRX300선물인버스,-9465,1003,-9565,-9465
308620,308620,KODEX 미국채10년선물,10295,1229,10310,10295
309170,309170,ARIRANG KRX300IT,11470,46,11480,-11330
309180,309180,ARIRANG KRX300금융,10810,38,10810,-10745
309190,309190,ARIRANG KRX300산업재,-11700,40,-11700,-11590
309200,309200,ARIRANG KRX300자유소비재,-11580,38,-11590,-11500
309210,309210,ARIRANG KRX300헬스케어,-11365,65,-11420,-11325
309230,309230,KINDEX 미국WideMoat가치주,10415,2277,10415,10375
310080,310080,KBSTAR 중국MSCI China선물(H),-10710,0,0,0
310960,310960,TIGER 200TR,14540,2401,14540,-14420
310970,310970,TIGER MSCI Korea TR,11090,22,11090,-10945
314250,314250,KODEX 미국FANG플러스(H),-10650,1179,-10650,-10590
314700,314700,HANARO 농업융복합산업,-11000,2027,-11000,-10930
315270,315270,TIGER 200커뮤니케이션서비스,-15550,500,-15550,-15550
315480,315480,KBSTAR 200커뮤니케이션서비스,9720,5,9720,-9600
315930,315930,KODEX Top5PlusTR,13120,925022,13120,-12905
315960,315960,KBSTAR 대형고배당10TR,10690,15,10690,-10590
316140,316140,우리금융지주,16000,2626606,16000,-15200
316300,316300,KINDEX 싱가포르리츠,-10175,30157,10200,-10160
316670,316670,KOSEF 코스닥150,-6155,626975,6180,-6135
500007,500007,신한 인버스 은 선물 ETN(H),9460,82,9470,9460
500039,500039,신한 코스피 콘도르 4/10% ETN,-9670,241,9805,-9670
500042,500042,신한 코스피 콘도르 6/10% ETN,9845,0,0,0
500001,500001,신한 K200 USD 선물 바이셀 ETN,10685,0,0,0
500002,500002,신한 USD K200 선물 바이셀 ETN,8085,5,8115,8080
500035,500035,신한 레버리지 미국달러 선물 ETN,10795,390,10795,10780
500036,500036,신한 인버스 2X 미국달러 선물 ETN,-8985,2313,-8990,-8970
